ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
16001	A Reuters úgy tudja, hogy egy másik helyszínen is holttesteket találtak.	Y	reuters	2383	    1,594	0.0032	733.4545	hun_news_2016_00238533
16002	Az ellopott összeg nagy része még nincs meg - írja a Reuters.	Y	reuters	2383	    1,594	0.0032	737.9091	hun_news_2016_00339304
16003	Fotó: Reuters Az Orbán-kormány működése első hat hónapja alatt több munkát végzett el, mint amit más kabinetek évek alatt.	Y	reuters	2383	    1,594	0.0032	745.3684	hun_news_2016_00588145
16004	Mint később kiderült, az áldozatok között volt a Reuters két újságírója is.	Y	reuters	2383	    1,594	0.0032	752.1667	hun_news_2011_00041965
16005	Fotó: Reuters Pedig éppen úgy tűnt, hogy újra rendbe jön minden.	Y	reuters	2383	    1,594	0.0032	764.3636	hun_news_2017_00584143
16006	Kiirtják ők saját magukat is, ha annyira igyekeznek mint ahogy az a képen is látható!	Y	igyekeznek	2384	    1,592	0.0032	649.2143	hun_news_2016_00698413
16007	Ám igyekeznek tartani az augusztus 24-i határidőt, mivel ezt követeli az ország elnöke és a közlekedési miniszter is.	Y	igyekeznek	2384	    1,592	0.0032	754.2941	hun_news_2011_00316518
16008	Még ha nem is szerepel valami jól, akkor is igyekeznek buzdítani a csapatot.	Y	igyekeznek	2384	    1,592	0.0032	763.25	hun_news_2016_00753764
16009	Ezzel egyik fél sem tökéletesen elégedett, de igyekeznek együtt élni vele.	Y	igyekeznek	2384	    1,592	0.0032	786	hun_news_2017_00566212
16010	Mindenki tudja, hogy egy Eb-n minden szempontból a legjobb kiszolgálást igyekeznek megadni a csapatok számára, szerintem egyik válogatott sem lesz rossz helyen elszállásolva.	Y	igyekeznek	2384	    1,592	0.0032	878.7826	hun_news_2016_00778446
16011	Ő azóta már tovább is állt, és Donald Tusk mellett európai biztos lett, persze nem is 2000 euróért.	Y	donald	2385	    1,591	0.0032	688.4375	hun_news_2016_00844363
16012	Magyarország számára jó hír, hogy végül Donald Trump nyerte el az amerikai emberek bizalmát – tette hozzá a tárcavezető.	Y	donald	2385	    1,591	0.0032	753.3333	hun_news_2017_00733508
16013	Korábban a nap folyamán Donald Trump elnök II.	Y	donald	2385	    1,591	0.0032	786.375	hun_news_2017_00704121
16014	Donald Trump azt mondta, megbeszélésük másfél órát tartott, de lehetett volna sokkal hosszabb is, még nagyon-nagyon sok alkalommal fognak találkozni.	Y	donald	2385	    1,591	0.0032	862.2	hun_news_2016_00463234
16015	Donald Trump az USA új elnöke - galéria Donald Trump az USA új elnöke - galéria Véget ért az amerikai elnökválasztás, így Donald Trump lett az Amerikai Egyesült Államok 45. elnöke.	Y	donald	2385	    1,591	0.0032	873.2	hun_news_2016_00463235
16016	Úgy gondolom, ők nagyon fontos szerepet játszottak a vb-n.	Y	játszottak	2385	    1,591	0.0032	622.1	hun_news_2011_00533132
16017	Azért nem nagyon állította meg õket senki, de velünk nem is játszottak” – jegyezte meg a szövetségi kapitány.	Y	játszottak	2385	    1,591	0.0032	751.5333	hun_news_2016_00354666
16018	A labdarúgó megyei I. osztály 11. fordulójában két meccset játszottak vasárnap.	Y	játszottak	2385	    1,591	0.0032	821.4	hun_news_2011_00758304
