ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
23001	Megállapították, hogy egy 21 éves szíriai menedékkérőről van szó, aki már ismert volt a hatóságok előtt.	Y	megállapították	2843	    1,099	0.0022	665.1333	hun_news_2017_00747939
23002	Megállapították, hogy az elsõ és az utolsó nem elég boldog a helyzettõl.	Y	megállapították	2843	    1,099	0.0022	806	hun_news_2016_00750490
23003	A fogyasztóvédők megállapították, hogy nagyon kevés cég tartja ezt be.	Y	megállapították	2843	    1,099	0.0022	809.1	hun_news_2017_00061520
23004	A kutatók azt is megállapították, hogy a jegesmedvék soha nem voltak még ilyen soványak, mint idén.	Y	megállapították	2843	    1,099	0.0022	814.4667	hun_news_2011_00608860
23005	Több embert csaptak beA nyomozás során azt is megállapították, hogy nem ez volt az elsõ eset.	Y	megállapították	2843	    1,099	0.0022	844.4375	hun_news_2017_00946253
23006	T. Tibor ezt követõen ismét pénzt ajánlott fel azért, hogy még több faanyagot égethessen el és kérte, hogy a tûzoltók maradjanak a helyszínen, mert akkor nem küldenek majd újabb egységet.	Y	tûzoltók	2843	    1,099	0.0022	1003.5714	hun_news_2017_00955566
23007	Ide, és más hasonló jellegû rendezvényekre már évek óta járnak szervezett formában tûzoltók, de az a három társa, akik a most nyilvánosságra került ügyben érintettek, elõször vettek részt ilyen a csapatépítõ rendezvényen.	Y	tûzoltók	2843	    1,099	0.0022	1015.3333	hun_news_2016_00647464
23008	Pintér Sándor kitért arra: a tûzoltók még az idén megkapják a 2004 és a 2006 között ki nem fizetett túlóradíjukat.	Y	tûzoltók	2843	    1,099	0.0022	1080.625	hun_news_2016_00873006
23009	Mentõk és tûzoltók nagy erõkkel a helyszínen Még nem tudják, hogy fognak hozzáAzt még nem tudni, hogy vannak-e további sérültek.	Y	tûzoltók	2843	    1,099	0.0022	1103.5	hun_news_2016_00764416
23010	A tûzoltók szerint több helyen volt gond azzal, hogy a kijáratokat, vészkijáratokat egyáltalán nem vagy nem megfelelõen jelezték.	Y	tûzoltók	2843	    1,099	0.0022	1137.75	hun_news_2017_00285941
23011	Zsigmond József az első menetben még jól tartotta magát (1:1 volt az állás), ám a második három perc során hat pontot ért el ellenfele, míg ő csak egyet.	Y	zsigmond	2843	    1,099	0.0022	667.6154	hun_news_2011_00820179
