ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
14001	És valóban, 2005 óta 50 százalékkal esett a németek iráni exportja, amely ma „csupán“ 2,4 milliárd euró.	Y	iráni	2178	    1,850	0.0037	740.5714	hun_news_2017_00529123
14002	Ezt tette például az iráni forradalom is, de vannak egyéb példák is rá.	Y	iráni	2178	    1,850	0.0037	743.25	hun_news_2017_00562193
14003	Hozzáadom a könyvjelzõhözKüldd ide: Delicious Hogyan áll az iráni atomprogram?	Y	iráni	2178	    1,850	0.0037	776.7	hun_news_2016_00639108
14004	Hogy mit akart az exügynök az iráni gyilkostól, nem tudni, ahogy azt sem, hogy mi történt vele ezután.	Y	iráni	2178	    1,850	0.0037	826.5	hun_news_2016_00632816
14005	Iráni források szerint soha egy ilyen pert sem nyertek még meg.	Y	iráni	2178	    1,850	0.0037	829.4545	hun_news_2017_00659334
14006	Kérdés, hogy ez elég lesz-e vagy sem az európai parlamenti és később az országgyűlési választásokon - tette hozzá.	Y	országgyűlési	2178	    1,850	0.0037	376.7647	hun_news_2011_00535782
14007	Az ország számára az igazán nagy kérdés az, hogy mikor lesznek az országgyűlési választások.	Y	országgyűlési	2178	    1,850	0.0037	497.6364	hun_news_2017_00382932
14008	Az MSZP szerint a 2018-as nem egyszerű országgyűlési választás lesz, hanem döntés..	Y	országgyűlési	2178	    1,850	0.0037	508.5833	hun_news_2017_00371751
14009	Az ellenzéki párt országgyűlési képviselője úgy fogalmazott: azt szeretnék tudni, hogy 2002.	Y	országgyűlési	2178	    1,850	0.0037	656.2727	hun_news_2011_00936469
14010	A kettő között különbség van a népszavazás, mint például egy országgyűlési választás esetében.	Y	országgyűlési	2178	    1,850	0.0037	787.1667	hun_news_2017_00113081
14011	Az õrizetbe vett négy férfi nevét a forrás nem közölte.	Y	õrizetbe	2179	    1,846	0.0037	489.2	hun_news_2017_00380515
14012	A rendõrség késõbb jelezte, egy 25 és egy 47 éves férfit vettek õrizetbe az incidens miatt, az angol szövetség pedig vizsgálatot indított.	Y	õrizetbe	2179	    1,846	0.0037	769.7778	hun_news_2016_00236019
14013	Az nem derül ki, hogy miért akarták õrizetbe venni a palesztin férfit.	Y	õrizetbe	2179	    1,846	0.0037	783.8333	hun_news_2017_00372647
14014	Amrit továbbra sem találják, de a német sajtó úgy tudja, hogy a rendõrség õrizetbe vett négy embert, akik kapcsolatban álltak vele.	Y	õrizetbe	2179	    1,846	0.0037	789.95	hun_news_2017_00191496
14015	A német Bild ellenben úgy tudja, hogy hat embert vettek õrizetbe Budapesten az ügy miatt.	Y	õrizetbe	2179	    1,846	0.0037	795.3333	hun_news_2016_00204373
14016	Úgy vélte: el kell fogadni, hogy Magyarország nem sziget, hanem a világ része.	Y	sziget	2180	    1,845	0.0037	599.1538	hun_news_2017_00966950
14017	Ráadásul így a vb évében gyakorlatilag két Sziget Fesztivál is lehet Budapesten.	Y	sziget	2180	    1,845	0.0037	648.5	hun_news_2016_00878631
14018	Az is igaz, hogy a Magyar Sziget már régóta nem csak a fiataloké.	Y	sziget	2180	    1,845	0.0037	674	hun_news_2017_00367152
14019	Csendes lesz az idei Sziget A hozzászólás sikeresen el lett küldve és hamarosan megjelenik az oldalon.	Y	sziget	2180	    1,845	0.0037	701.8	hun_news_2016_00446401
14020	Az idei SZIGET fesztiválon is megjelent a Nem nehéz kampány.	Y	sziget	2180	    1,845	0.0037	767	hun_news_2017_00359530
14021	Persze az ember tudja, hogy az ilyen berendezéseknél nem a külsõ, hanem a belsõ számít.	Y	belsõ	2181	    1,844	0.0037	756.0769	hun_news_2016_00870032
14022	Ezt különösen azért kell hangsúlyoznunk most, mert az MSZP belsõ porladásával nagy párt csak egy maradt, az összes többi kicsi vagy legjobb esetben középpárt.	Y	belsõ	2181	    1,844	0.0037	816.6957	hun_news_2016_00563415
