ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
19001	Hanya saja, seperti beberapa hari terakhir terjadi di Jakarta, pelaku biasanya tidak bisa dijerat hukum dengan alasan kurang bukti pendukung.	Y	dijerat	2908	    1,479	0.003	368	ind_news_2012_00267078
19002	Namun bila barang yang dijual di toko atau mal ilegal, maka yang dijerat hukum adalah orang yang bertanggung jawab di toko atau mal tersebut.	Y	dijerat	2908	    1,479	0.003	715.4444	ind_news_2016_00580322
19003	“Kedua tersangka dijerat pasal 363 KUHP tentang pencurian dengan ancaman hukuman maksimal lima tahun penjara,” katanya.	Y	dijerat	2908	    1,479	0.003	830.3333	ind_news_2011_00034324
19004	Ia dijerat pasal perbuatan kejahatan dengan melakukan ancaman teroris dan laporan palsu.	Y	dijerat	2908	    1,479	0.003	926.1667	ind_news_2012_00909324
19005	Menurut Boy, produsen barang yang membahayakan konsumen bisa dijerat dengan KUHP maupun dengan UU Perlindungan Konsumen.	Y	dijerat	2908	    1,479	0.003	1086.7143	ind_news_2012_00223087
19006	Selama ini kita belum mendapatkan laporan pelanggaran-pelanggaran dan semua tidak diketahui,” kata Eddy.	Y	eddy	2909	    1,478	0.003	404.5385	ind_news_2011_00459098
19007	Sebagai kota yang baru berkembang Kota Batu, lanjut Eddy, masih memiliki banyak kekurangan terutama di bidang infrastruktur yakni prasarana jalan akses.	Y	eddy	2909	    1,478	0.003	646.2	ind_news_2012_00782385
19008	Jangan sampai Polda terkesan tidak serius menangani kasus korupsi, ujar Eddy.	Y	eddy	2909	    1,478	0.003	746.3636	ind_news_2011_00763560
19009	Meski demikian Eddy menyarankan agar pemilik modal memulai penawaran dengan harga rendah untuk terus tumbuh dalam jangka panjang.	Y	eddy	2909	    1,478	0.003	882.9444	ind_news_2011_00954392
19010	Tapi, mereka tidak mengajukan izin, otomatis mereka juga tidak membayar kontribusi,” kritik Eddy.	Y	eddy	2909	    1,478	0.003	1096.4545	ind_news_2016_00911987
19011	Sejauh ini, siaga 1 belum dilakukan pihaknya, namun keamanan akan tetap pada wilayah masing-masing terutama bagi jajaran yang punya informasi kemungkinan adanya kegiatan tersebut.	Y	siaga	2909	    1,478	0.003	378.087	ind_news_2016_00802633
19012	“Untuk itu kita harus selalu waspada dan siaga, untuk menjaga segala hal yang tidak diinginkan,”katanya.	Y	siaga	2909	    1,478	0.003	631.7333	ind_news_2016_00964289
19013	Berdasarkan pantauan, aparat keamanan tampak siaga di depan kantor bank, instansi pemerintah dan sejumlah SPBU.	Y	siaga	2909	    1,478	0.003	768.8	ind_news_2012_00975179
19014	Dilansir dari Ma’an News, Mereka siaga di jalan-jalan dan atap gedung.	Y	siaga	2909	    1,478	0.003	886.1667	ind_news_2016_00193418
19015	Kapolres Poso AKBP Eko Santoso hari ini mengatakan, status siaga satu diturunkan berdasarkan perintah Kapolda Sulawesi Tengah.	Y	siaga	2909	    1,478	0.003	1325	ind_news_2012_00656652
19016	Tapi dari dalam pesawat, Ben mengirimkan foto tersebut pada temannya di Inggris.	Y	ben	2910	    1,477	0.003	702.9167	ind_news_2016_00906502
19017	Karena menurut pengakuan tersangka AN, barang bukti daun ganja sebanyak dua paket kecil yang ditemukan di TKP mereka tersebut memang diambil dari rumah BEN.	Y	ben	2910	    1,477	0.003	736.5833	ind_news_2011_00070291
19018	Juru bicara pemerintahan sementara pengganti Ben Ali tak bersedia memberikan keterangan mengenai kondisi kesehatan bekas presiden.	Y	ben	2910	    1,477	0.003	865.6875	ind_news_2011_00126950
19019	Dalam kegiatan kampanye akbar pasangan Tri-Ben puluhan ribu massa memenuhi stadion Perdagangan.	Y	ben	2910	    1,477	0.003	980.7692	ind_news_2012_00922607
19020	Seorang senior militer mengungkapkan, pelaku penembakan adalah orang-orang Ben Ali.	Y	ben	2910	    1,477	0.003	1020.9	ind_news_2011_00270512
19021	Menurut dia, hal ini dilakukan sesuai dengan perubahan undang-undang yang baru disahkan DPR.	Y	disahkan	2910	    1,477	0.003	355.5385	ind_news_2011_00166347
19022	UU tentang Intelijen Negara yang disahkan DPR RI, kata dia, merupakan jalan tengah antara kepentingan negara dan aspirasi masyarakat.	Y	disahkan	2910	    1,477	0.003	558.8889	ind_news_2012_00665734
19023	Dan menuntut pembentukan perangkat hukum atas undang-undang anti kekerasan dalam rumah tangga yang telah disahkan beberapa waktu lalu.	Y	disahkan	2910	    1,477	0.003	670.1667	ind_news_2011_00052628
19024	Kita harap kalau RUU itu disahkan hukuman akan semakin berat,” tegas-nya.	Y	disahkan	2910	    1,477	0.003	782.9167	ind_news_2016_00455187
19025	Sehingga RUU BPJS disahkan untuk dibatalkan kembali melalui Mahkamah Konstitusi (MK), katanya.	Y	disahkan	2910	    1,477	0.003	1205.4167	ind_news_2012_00980164
19026	Yang sakit paru itu yang baru kita tahu tiga bulan terakhir ini.	Y	paru	2910	    1,477	0.003	385.8182	ind_news_2016_00996327
19027	Hal ini dapat dibuktikan, air yang berada di dalam paru-paru korban bukanlah air berasal dari laut.	Y	paru	2910	    1,477	0.003	615.7333	ind_news_2011_00197802
19028	Padahal, Papua adalah harapan terakhir paru-paru dunia. perlu menjaga itu.	Y	paru	2910	    1,477	0.003	634.5	ind_news_2011_00167269
19029	Kanker paru adalah salah satu kanker terbanyak di dunia, katanya.	Y	paru	2910	    1,477	0.003	784.4444	ind_news_2016_00388030
19030	Bahan-bahan berbahaya di dalam rokok bisa merusak sel paru.	Y	paru	2910	    1,477	0.003	1130	ind_news_2011_00093372
19031	Kemudian, dibawa ke rumah sakit terdekat oleh orang-orang di lokasi kejadian, namun sudah langsung keluar.	Y	terdekat	2911	    1,476	0.003	394.2	ind_news_2016_00427722
19032	Dari jumlah kasus itu, 80%-nya merupakan kasus kekerasan seksual, dengan pelaku orang terdekat.	Y	terdekat	2911	    1,476	0.003	599.6667	ind_news_2016_00145331
19033	Oleh sebab itu Ia ingin berbagi dengan teman-teman yang terdekat dahulu.	Y	terdekat	2911	    1,476	0.003	688.3636	ind_news_2011_00904524
19034	Yang hadir hanya keluarga inti dan terdekat saja karena ini acara tertutup, terangnya.	Y	terdekat	2911	    1,476	0.003	793.5385	ind_news_2012_00085254
19035	Apabila ditemukan kasus gizi buruk hendaknya cepat dilaporkan kepada puskesmas terdekat, sehingga bisa cepat ditangani.	Y	terdekat	2911	    1,476	0.003	1131.8571	ind_news_2011_00390910
19036	Terkait dengan hal tersebut, bersama tiga kota lainnya di Indonesia, akan dibangun radar cuaca di Manado.	Y	radar	2912	    1,475	0.003	432.2667	ind_news_2012_00690903
19037	Pihaknya juga telah meminta manajemen PT Angkasa Pura I dan PT Angkasa Pura II untuk melakukan kajian, apakah ada bagian lain yang bermasalah selain radar.	Y	radar	2912	    1,475	0.003	688.8636	ind_news_2012_00503524
19038	Jepang sendiri baru membuat tiga radar semacam ini untuk riset, tetapi harganya masih dua kali lipat dari buatan Jerman.	Y	radar	2912	    1,475	0.003	843.7368	ind_news_2012_00363270
19039	Sehingga kami langsung mengambil tindakan terbaik,” kata Tri seperti diberitakan Radar Tegal.	Y	radar	2912	    1,475	0.003	981.1667	ind_news_2016_00796567
19040	Ya tukang kebun, ya, guru,” tuturnya bangga kepada Radar Bogor (Jawa Pos Group).	Y	radar	2912	    1,475	0.003	1305.6667	ind_news_2016_00998130
19041	Namun, ia menegaskan, dengan jumlah pemain junior yang cukup banyak dimiliki Indonesia saat ini, diharapkan dalam jangka waktu beberapa tahun ke depan dapat diperoleh hasil yang baik.	Y	junior	2913	    1,474	0.003	348.1154	ind_news_2011_00108582
19042	“Sekali lagi karena ini adalah penampilan terakhir saya di kompetisi junior,” tegasnya.	Y	junior	2913	    1,474	0.003	601.5833	ind_news_2011_00982476
19043	Masing-masing dari mereka pasti memiliki karakter unik yang sangat dibutuhkan di level junior.	Y	junior	2913	    1,474	0.003	721.8462	ind_news_2012_00502914
19044	Sedangkan putra junior ada tim dari Sleman, Bantul, Kota Jogja dan Kulonprogo.	Y	junior	2913	    1,474	0.003	837.8333	ind_news_2016_00790557
19045	Sebelumnya, PSMS sebenarnya telah punya skuad junior bernama PSMS Junior.	Y	junior	2913	    1,474	0.003	1208	ind_news_2012_00069809
19046	“Kalau Pemkot Batu tak juga membatalkan memang hanya ini jalan yang diharapkan mereka.	Y	membatalkan	2913	    1,474	0.003	399.5385	ind_news_2011_00399954
19047	Apakah cuma dengan tidak makan, minum, atau hal-hal yang membatalkan puasa pada siang hari?	Y	membatalkan	2913	    1,474	0.003	677.7143	ind_news_2016_00036015
19048	Tetapi, tindakan langsung membatalkan, membuat warga Kubu Raya yang telah lulus tes CPNS menjadi khawatir.	Y	membatalkan	2913	    1,474	0.003	797.1333	ind_news_2011_00286180
19049	Karena pemerintah akhirnya membatalkan rencana pembatasan konsumsi BBM bersubsidi bagi mereka.	Y	membatalkan	2913	    1,474	0.003	932	ind_news_2011_00138884
19050	Akibatnya, pemilih yang telah terdaftar meninggalkan TPS dan membatalkan niat mereka karena ketakutan, kata Rahmat.	Y	membatalkan	2913	    1,474	0.003	1303.9333	ind_news_2012_00643266
19051	Bahkan pernah dalam beberapa hari sama sekali tidak ada yang terjual.	Y	terjual	2913	    1,474	0.003	356.2727	ind_news_2016_00065109
19052	Mereka menargetkan hingga akhir tahun ini terjual hingga 45 ribu unit.	Y	terjual	2913	    1,474	0.003	650.8889	ind_news_2011_00790506
19053	Selama liburan sekolah ini tiket pesawat untuk beberapa tujuan telah habis terjual.	Y	terjual	2913	    1,474	0.003	765	ind_news_2011_00663984
19054	Jujur kami kaget bisa terjual begitu banyak dalam waktu cepat.	Y	terjual	2913	    1,474	0.003	837.2	ind_news_2011_00872627
19055	Kecuali minyak goreng, tetap terjual Rp 10 ribu per liter, terangnya.	Y	terjual	2913	    1,474	0.003	1246.8	ind_news_2012_00118354
19056	Dari film itu para calon gubernur mampu mendapatkan gambaran perkembangan Jakarta sehingga mampu membuat Jakarta ke depan menjadi lebih baik lagi.	Y	gambaran	2914	    1,472	0.003	303.5263	ind_news_2016_00144287
19057	Hasil dari pemilihan umum internal ini, kata dia, diharapkan dapat diperoleh gambaran dan sosok pemimpin di Kota Bandung.	Y	gambaran	2914	    1,472	0.003	517.6667	ind_news_2016_00264508
19058	Meski mengaku bingung terhadap calon legislatif yang akan dipilih, untuk partai politik dan calon presiden, dia mengaku sudah memiliki gambaran siapa yang akan dia pilih.	Y	gambaran	2914	    1,472	0.003	640.95	ind_news_2016_00558387
19059	Sebab, mereka banyak mendapat gambaran contoh-contoh keluarga yang tidak mampu berkomitmen.	Y	gambaran	2914	    1,472	0.003	749.3636	ind_news_2016_00765136
19060	Sebagai gambaran, berat otak bayi baru lahir rata-rata 400 gram.	Y	gambaran	2914	    1,472	0.003	1172.6667	ind_news_2016_00770049
19061	Dan sudah pasti hal itu akan membawa dampaknya bagi proses pembangunan, baik yang dilakukan pemerintah, maupun masyarakat.	Y	dampaknya	2915	    1,470	0.003	278.8235	ind_news_2011_00131877
19062	Dia mengungkapkan, krisis ekonomi di Amerika Serikat dan Eropa akan semakin terasa dampaknya terhadap perekonomian Indonesia pada tahun 2012 terutama karena penurunan ekspor dan permintaan serta harga sejumlah komoditas.	Y	dampaknya	2915	    1,470	0.003	550.8889	ind_news_2012_00301143
19063	Pasti ada dampaknya ke kira-kira 19 sektor yang memanfaatkan energi gas ini, katanya.	Y	dampaknya	2915	    1,470	0.003	677.0833	ind_news_2012_00156634
19064	Sejak kehadiran lampu itu, sejumlah masyarakat sudah mulai merasakan dampaknya.	Y	dampaknya	2915	    1,470	0.003	806.3	ind_news_2016_00800866
19065	Sebab, bila dibiarkan dampaknya akan luas dan membahayakan keselamatan penumpang.	Y	dampaknya	2915	    1,470	0.003	1204.1	ind_news_2012_00815018
19066	Selain itu, kata dia, kerja sama dengan Imigrasi ini juga dapat meningkatkan pelayanan pajak.	Y	imigrasi	2915	    1,470	0.003	346.3571	ind_news_2016_00814868
19067	Meski warga negara asing tersebut tidak ditahan, pihak Imigrasi menempatkan dalam ruang tahanan yang ada di kompleks kantor.	Y	imigrasi	2915	    1,470	0.003	625.0556	ind_news_2011_00635997
19068	Kita terus lakukan pengawasan internal kepada semua pegawai teknis yang menangani imigrasi dan jika ditemukan ada pungli maka tetap dikenakan sanksi, katanya.	Y	imigrasi	2915	    1,470	0.003	756.7273	ind_news_2016_00459229
19069	Dia menjalani pemeriksaan di kantor Imigrasi bandara Soekarno Hatta hampir 24 jam.	Y	imigrasi	2915	    1,470	0.003	903.8182	ind_news_2012_00561595
19070	Sebab dengan model paspor semacam itu, memudahkan petugas imigrasi pihak Arab Saudi.	Y	imigrasi	2915	    1,470	0.003	1220.8333	ind_news_2016_00761088
19071	Namun ada dugaan kalau korban ingin mengambil kabel karena rumah itu dalam keadaan kosong dan bukan rumah milik keluarga korban.	Y	kabel	2915	    1,470	0.003	468.7778	ind_news_2011_00681159
19072	Saya akan ke lokasi untuk memastikan apakah benar apa tidak tentang pencurian kabel itu,” pungkasnya.	Y	kabel	2915	    1,470	0.003	591.5333	ind_news_2012_00836050
19073	Dia mengakui nilai investasi untuk membuat jaringan kabel bawah tanah bisa mencapai dua kali lipat dibandingkan saluran udara.	Y	kabel	2915	    1,470	0.003	722.6111	ind_news_2012_00702877
19074	Terkadang ada juga lelang resmi dari PLN untuk penjualan kabel bekas dalam partai besar.	Y	kabel	2915	    1,470	0.003	842.1429	ind_news_2016_00926057
19075	Atas gangguan kabel PT Telkom Divisi Regional IV Jateng dan DIY menyampaikan permohonan maaf atas terjadinya gangguan kabel primer.	Y	kabel	2915	    1,470	0.003	1542.875	ind_news_2012_00125146
19076	Dalam hal ini, kita sudah tidak perlu lagi mencari kambing hitam.	Y	kambing	2916	    1,468	0.003	460.8182	ind_news_2011_00356659
19077	Sudah terlalu gelap untuk bisa melihat kandang-kandang kambing di desa itu.	Y	kambing	2916	    1,468	0.003	706.5455	ind_news_2016_00889346
19078	Sementara itu petugas Dinas Peternakan Sidoarjo menemukan sejumlah kambing yang belum cukup umur.	Y	kambing	2916	    1,468	0.003	855.4615	ind_news_2012_00715562
19079	Calon-calon yang kalah dalam Pilkada tak jarang langsung menyebar kambing hitam penyebab kekalahan.	Y	kambing	2916	    1,468	0.003	1001.0769	ind_news_2011_00039313
19080	Sang Nabi memberikan beberapa ekor kambing untuk ibu susu Ibrahim.	Y	kambing	2916	    1,468	0.003	1352	ind_news_2016_00738708
19081	Kenaikan harga pakan (dan harga apa pun) bukan baru kali ini terjadi.	Y	pakan	2916	    1,468	0.003	378.4545	ind_news_2016_00430520
19082	‘’Kejadian itu diketahui warga yang akan mencari pakan ternak ke hutan.	Y	pakan	2916	    1,468	0.003	702.5455	ind_news_2012_00314669
