ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
14001	Hal ini perlu segera dilakukan agar masyarakat mengerti mana yang benar dan mana yang salah.	Y	mengerti	2367	    2,238	0.0046	280.4615	ind_news_2012_00625786
14002	Katanya saya kan masih muda, tidak mengerti politik, tidak memiliki pengalaman.	Y	mengerti	2367	    2,238	0.0046	453.7	ind_news_2016_00408432
14003	Pihaknya jadi mengerti produk mana yang layak jual dan mana yang tidak.	Y	mengerti	2367	    2,238	0.0046	572.9	ind_news_2016_00687495
14004	Saat ini, semakin banyak orang semakin kritis dan mulai mengerti kebutuhan produk-produk halal.	Y	mengerti	2367	    2,238	0.0046	655	ind_news_2016_00724042
14005	Jujur saya enggak terlalu mengerti politik, tapi saya selalu memilih.	Y	mengerti	2367	    2,238	0.0046	955.7778	ind_news_2016_00353194
14006	Sebab selama enam bulan ke depan, kinerja para pejabat yang sudah dilantik kembali akan dinilai.	Y	dilantik	2368	    2,237	0.0046	358.6667	ind_news_2012_00734691
14007	Sedangkan Obama, jika terpilih menjadi presiden, dia akan berusia 47 tahun saat dilantik tahun depan.	Y	dilantik	2368	    2,237	0.0046	479.7692	ind_news_2016_00789526
14008	“Mereka yang dilantik itu merupakan pejabat publik yang melayani masyarakat.	Y	dilantik	2368	    2,237	0.0046	543.8889	ind_news_2011_00215469
14009	Apakah akan dilanjutkan sebelum ia dilantik, atau setelah dilantik, tuturnya.	Y	dilantik	2368	    2,237	0.0046	648.1111	ind_news_2012_00455788
14010	Yang bisa mengubah isi rekomendasi itu ya Propinsi, apakah caleg itu bisa dilantik atau tidak,” tukasnya.	Y	dilantik	2368	    2,237	0.0046	962.2857	ind_news_2011_00590531
14011	Sebab beberapa sekolah itu dekat dengan kabupaten lain, seperti Solo dan Sragen.	Y	sragen	2368	    2,237	0.0046	350.9167	ind_news_2011_00945871
14012	“Peristiwa itu sebenarnya pada Agustus lalu dan sudah dilaporkan ke Polres Sragen.	Y	sragen	2368	    2,237	0.0046	512.6667	ind_news_2016_00674348
14013	Apalagi lokasi SPBU tersebut berada di jalur utama jalan raya Solo-Sragen.	Y	sragen	2368	    2,237	0.0046	623.0833	ind_news_2011_00127283
14014	Pertemuan tersebut dihadiri ratusan kader dan pengurus DPD PKS se-Kabupaten Sragen.	Y	sragen	2368	    2,237	0.0046	799.0833	ind_news_2011_00772377
14015	Kendati sebanyak 90 hektare (ha) di antaranya dinyatakan gagal panen, namun produksi beras di Sragen masih stabil.	Y	sragen	2368	    2,237	0.0046	1013.2667	ind_news_2011_00405560
14016	Hal ini terjadi karena pada tahun depan pemerintah akan terjun ke dalam industri ini lebih dalam lagi.	Y	terjun	2369	    2,236	0.0046	218.2	ind_news_2016_00247836
14017	Hingga kini tercatat telah ada 10 orang yang melakukan aksi terjun bebas dari lantai empat gedung itu.	Y	terjun	2369	    2,236	0.0046	427.9375	ind_news_2011_00339269
14018	Kendaraan roda dua (sepeda motor) bisa naik ke atas air terjun.	Y	terjun	2369	    2,236	0.0046	544.6364	ind_news_2011_00665513
