ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
23001	Ia menambahkan, oleh karena itu, hanya membutuhkan sumber daya manusia yang minimum.	Y	minimum	3219	    1,134	0.0023	498.1667	ind_news_2012_00944622
23002	Meskipun tidak ditetapkan, harus ada kesepakatan antara kedua belah pihak, gaji harus sesuai dengan standar minimum yang berkembang di pasar.	Y	minimum	3219	    1,134	0.0023	674.3684	ind_news_2011_00663662
23003	Itu rata-rata lebih dari dua kali upah minimum,” jelasnya.	Y	minimum	3219	    1,134	0.0023	769	ind_news_2012_00495726
23004	Pembahasan penetapan upah minimum untuk tahun depan (2013), kita harapkan bisa lebih cepat.	Y	minimum	3219	    1,134	0.0023	958.1667	ind_news_2012_00123817
23005	Koordinator Lapangan Gerbang Jateng Prabowo menegaskan, siap mengamankan usulan upah minimum yang diajukan Plt Wali Kota.	Y	minimum	3219	    1,134	0.0023	1406.4375	ind_news_2012_00560337
23006	Pembangunan Institut Olahraga Negeri itu, lanjutnya, menggunakan dana APBN sebesar Rp 600 miliar.	Y	institut	3220	    1,133	0.0023	628.8333	ind_news_2012_00369013
23007	Perubahan manajemen ini nantinya mengarah pada pembentukan institut pemerintahan dalam negeri selama 6 bulan mendatang.	Y	institut	3220	    1,133	0.0023	767.1429	ind_news_2011_00597403
23008	Institut ini juga dilengkapi dengan fasilitas pendukung seperti gedung pusat pelatihan dengan infrastruktur yang memadai.	Y	institut	3220	    1,133	0.0023	867.3571	ind_news_2016_00313304
23009	Di antara petugas kesehatan hewan itu, di antaranya, terdapat mahasiswa Fakultas Kedokteran Hewan Institut Pertanian Bogor.	Y	institut	3220	    1,133	0.0023	990.1429	ind_news_2011_00417196
23010	Sementara Rektor Institut Teknologi Bandung, Prof Dr Djoko Santoso menyambut baik perjanjian kerjasama itu.	Y	institut	3220	    1,133	0.0023	1281.2857	ind_news_2012_00007127
23011	Namun polisi belum bisa memastikan apakah napi itu akan menjadi tersangka atau tidak.	Y	napi	3220	    1,133	0.0023	382.2308	ind_news_2012_00128095
23012	Selain itu, para napi mempunyai keuntungan waktu, yakni antara delapan hingga 10 jam hingga pencarian dilakukan.	Y	napi	3220	    1,133	0.0023	666.2857	ind_news_2012_00658077
