ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
21001	“Kami tak mau menuduh begitu saja siapa yang melakukan, termasuk kemungkinan orang dalam.	Y	menuduh	3072	    1,286	0.0026	388.1538	ind_news_2011_00476596
21002	Saya tidak menuduh, tapi sulit sekali untuk tidak mengatakan tidak ada suap.	Y	menuduh	3072	    1,286	0.0026	603.3	ind_news_2012_00625136
21003	Polisi menuduh pria ini merencanakan serangan terhadap dua lokasi yang terkait dengan organisasi sayap kiri dan diketahui memiliki bahan-bahan pembuat bom.	Y	menuduh	3072	    1,286	0.0026	803.6667	ind_news_2016_00692433
21004	Dia menuduh AS memulai perang di Irak dan Afghanistan untuk mendapatkan suara para pemilih.	Y	menuduh	3072	    1,286	0.0026	909.0714	ind_news_2011_00539411
21005	Saat tinggal berdua, keduanya saling menuduh masing-masing masih mencintai kekasih lama.	Y	menuduh	3072	    1,286	0.0026	1298.3636	ind_news_2011_00210852
21006	JAKARTA (Lampost): Kementerian Dalam Negeri akan membatasi kampanye oleh calon kepala daerah dan wakil kepala daerah.	Y	lampost	3073	    1,285	0.0026	592.3571	ind_news_2011_00862935
21007	Indonesia Terpilih Jadi Anggota Dewan HAM PBB Jakarta, Lampost Online - Indonesia terpilih menjadi anggota Dewan HAM PBB.	Y	lampost	3073	    1,285	0.0026	763.4545	ind_news_2011_00535902
21008	PRODUK:Harga Air Minum Dalam Kemasan Naik 10% BANDUNG (Lampost): Harga air minum dalam kemasan dipastikan naik setelah triwulan I tahun ini.	Y	lampost	3073	    1,285	0.0026	895.8	ind_news_2011_00460967
21009	Mahkamah Rakyat, Solusi Akhir Kasus Soeharto Jakarta, Lampost Online- Mahkamah rakyat akan dibentuk sebagai solusi akhir penanganan kasus Soeharto.	Y	lampost	3073	    1,285	0.0026	1055.4615	ind_news_2011_00364857
21010	Daya Saing TI Indonesia Urutan ke-14 di Asia Pasifik Jakarta, Lampost Online.	Y	lampost	3073	    1,285	0.0026	1274.9167	ind_news_2011_00546881
21011	Untuk pencari kerja di Aceh Barat sendiri hingga saat ini tercatat sebagian besar atau 60 persen lebih adalah mereka yang lulusan SMA.	Y	pencari	3073	    1,285	0.0026	427.4762	ind_news_2012_00101846
21012	Dalam tempo dua hari terakhir, jumlah pencari kartu kuning di kantor ini mencapai 194 orang.	Y	pencari	3073	    1,285	0.0026	613.6429	ind_news_2011_00031234
21013	Rata-rata yang mendaftarkan diri sebagai pencari kerja mereka ingin sebagai pegawai negeri sipil (PNS).	Y	pencari	3073	    1,285	0.0026	795.2308	ind_news_2012_00505220
21014	Pakistan juga ingin mengirim komisi pencari fakta ke India untuk mengumpulkan lebih banyak bukti.	Y	pencari	3073	    1,285	0.0026	919.3571	ind_news_2011_00023214
21015	Situs mesin pencari, Google, menyetujui permintaan sejumlah media online untuk membatasi akses pencarian Google yang bersifat gratis.	Y	pencari	3073	    1,285	0.0026	1350.6875	ind_news_2011_00790800
