ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
10001	Zapowiada się na to, że w Polsce powstanie kolejne Muzeum, tym razem Bitwy Warszawskiej 1920.	Y	warszawskiej	1727	    2,420	0.0055	560.2857	pol_news_2018_00947174
10002	Razer partnerem warszawskiej Legii - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	warszawskiej	1727	    2,420	0.0055	571.5455	pol_news_2018_00646723
10003	"""""""Z kolei na pytanie, czy interesuje go pierwsze miejsce na liście warszawskiej do Sejmu, odpowiada: """"""""Myślę że były prezydent powinien być przede wszystkim byłym prezydentem."""""""	Y	warszawskiej	1727	    2,420	0.0055	645	pol_news_2016_00975086
10004	Pierwsza spółka spin-off na Politechnice Warszawskiej - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	warszawskiej	1727	    2,420	0.0055	653.4167	pol_news_2017_00526185
10005	Ale jego cena dobrze pokazuje tendencje w stolicy, gdzie Warszawskiej Karty Rodziny jak nie było, tak nie ma.	Y	warszawskiej	1727	    2,420	0.0055	659.3529	pol_news_2017_00013947
10006	Tyle osób ocenia komentarz pozytywnieZaloguj się aby oceniać Tyle osób ocenia komentarz negatywnieZaloguj się aby oceniać W końcu do Europy zaczęła docierać prawda o Rosji.	Y	zaczęła	1728	    2,416	0.0054	496.2222	pol_news_2016_00786546
10007	Najprawdopodobniej historia polskiej sieci zaczęła się jednak niemal rok wcześniej.	Y	zaczęła	1728	    2,416	0.0054	597.6	pol_news_2018_00402613
10008	Zacznijmy od tego, że praca nad nią zaczęła się ponad 10 lat temu.	Y	zaczęła	1728	    2,416	0.0054	619.5	pol_news_2016_00934915
10009	To tu zaczęła sie droga po tytuł.	Y	zaczęła	1728	    2,416	0.0054	671.2857	pol_news_2018_00767650
10010	W 1987 r. zaczęła się moja miłość do tego kraju i tam też poznałam pierwszą miłość.	Y	zaczęła	1728	    2,416	0.0054	688.8571	pol_news_2016_00809764
10011	Problem polega na tym, że być może nie ma miejsca dla innego postępowania.	Y	postępowania	1729	    2,414	0.0054	387	pol_news_2016_00610166
10012	Z rozmów PAP z dyplomatami wynika jednak, że końca postępowania nie można się spodziewać wcześniej niż za rok.	Y	postępowania	1729	    2,414	0.0054	656.9412	pol_news_2016_00992619
10013	W ostatnich miesiącach postępowania prowadzone były także m.in. w Warszawie, Lublinie i Łodzi.	Y	postępowania	1729	    2,414	0.0054	658.8462	pol_news_2017_00871320
10014	Co do kosztów postępowania są one różne.	Y	postępowania	1729	    2,414	0.0054	666	pol_news_2018_00091699
10015	Kodeks postępowania karnego - Puls Biznesu - pb.pl - strona 2Subskrybuj Puls Biznesu subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	postępowania	1729	    2,414	0.0054	681.75	pol_news_2018_00308416
10016	Zdrowie - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	zdrowie	1729	    2,414	0.0054	241.6842	pol_news_2017_00966630
